Window	Chr	Chr_start	Chr_end	Track	Density
2333	Supercontig_1.8	335000	345000	Genes	6
2333	Supercontig_1.8	335000	345000	PopA.INDEL.fixed	23
2333	Supercontig_1.8	335000	345000	PopA.INDEL.lungonly	1
2333	Supercontig_1.8	335000	345000	PopA.SNP.fixed	140
2333	Supercontig_1.8	335000	345000	PopA.SNP.lungonly	0
2333	Supercontig_1.8	335000	345000	repeats	0
2334	Supercontig_1.8	340000	350000	Genes	4
2334	Supercontig_1.8	340000	350000	PopA.INDEL.fixed	26
2334	Supercontig_1.8	340000	350000	PopA.INDEL.lungonly	0
2334	Supercontig_1.8	340000	350000	PopA.SNP.fixed	152
2334	Supercontig_1.8	340000	350000	PopA.SNP.lungonly	0
2334	Supercontig_1.8	340000	350000	repeats	0
2335	Supercontig_1.8	345000	355000	Genes	5
2335	Supercontig_1.8	345000	355000	PopA.INDEL.fixed	29
2335	Supercontig_1.8	345000	355000	PopA.INDEL.lungonly	7
2335	Supercontig_1.8	345000	355000	PopA.SNP.fixed	159
2335	Supercontig_1.8	345000	355000	PopA.SNP.lungonly	4
2335	Supercontig_1.8	345000	355000	repeats	0
2336	Supercontig_1.8	350000	360000	Genes	6
2336	Supercontig_1.8	350000	360000	PopA.INDEL.fixed	38
2336	Supercontig_1.8	350000	360000	PopA.INDEL.lungonly	8
2336	Supercontig_1.8	350000	360000	PopA.SNP.fixed	161
2336	Supercontig_1.8	350000	360000	PopA.SNP.lungonly	5
2336	Supercontig_1.8	350000	360000	repeats	0
2337	Supercontig_1.8	355000	365000	Genes	5
2337	Supercontig_1.8	355000	365000	PopA.INDEL.fixed	56
2337	Supercontig_1.8	355000	365000	PopA.INDEL.lungonly	2
2337	Supercontig_1.8	355000	365000	PopA.SNP.fixed	163
2337	Supercontig_1.8	355000	365000	PopA.SNP.lungonly	2
2337	Supercontig_1.8	355000	365000	repeats	0
2338	Supercontig_1.8	360000	370000	Genes	5
2338	Supercontig_1.8	360000	370000	PopA.INDEL.fixed	45
2338	Supercontig_1.8	360000	370000	PopA.INDEL.lungonly	4
2338	Supercontig_1.8	360000	370000	PopA.SNP.fixed	121
2338	Supercontig_1.8	360000	370000	PopA.SNP.lungonly	1
2338	Supercontig_1.8	360000	370000	repeats	0
2339	Supercontig_1.8	365000	375000	Genes	6
2339	Supercontig_1.8	365000	375000	PopA.INDEL.fixed	22
2339	Supercontig_1.8	365000	375000	PopA.INDEL.lungonly	3
2339	Supercontig_1.8	365000	375000	PopA.SNP.fixed	107
2339	Supercontig_1.8	365000	375000	PopA.SNP.lungonly	0
2339	Supercontig_1.8	365000	375000	repeats	0
2340	Supercontig_1.8	370000	380000	Genes	6
2340	Supercontig_1.8	370000	380000	PopA.INDEL.fixed	30
2340	Supercontig_1.8	370000	380000	PopA.INDEL.lungonly	0
2340	Supercontig_1.8	370000	380000	PopA.SNP.fixed	112
2340	Supercontig_1.8	370000	380000	PopA.SNP.lungonly	0
2340	Supercontig_1.8	370000	380000	repeats	0
2341	Supercontig_1.8	375000	385000	Genes	6
2341	Supercontig_1.8	375000	385000	PopA.INDEL.fixed	34
2341	Supercontig_1.8	375000	385000	PopA.INDEL.lungonly	3
2341	Supercontig_1.8	375000	385000	PopA.SNP.fixed	115
2341	Supercontig_1.8	375000	385000	PopA.SNP.lungonly	3
2341	Supercontig_1.8	375000	385000	repeats	0
2342	Supercontig_1.8	380000	390000	Genes	6
2342	Supercontig_1.8	380000	390000	PopA.INDEL.fixed	39
2342	Supercontig_1.8	380000	390000	PopA.INDEL.lungonly	3
2342	Supercontig_1.8	380000	390000	PopA.SNP.fixed	146
2342	Supercontig_1.8	380000	390000	PopA.SNP.lungonly	3
2342	Supercontig_1.8	380000	390000	repeats	0
2343	Supercontig_1.8	385000	395000	Genes	4
2343	Supercontig_1.8	385000	395000	PopA.INDEL.fixed	28
2343	Supercontig_1.8	385000	395000	PopA.INDEL.lungonly	1
2343	Supercontig_1.8	385000	395000	PopA.SNP.fixed	151
2343	Supercontig_1.8	385000	395000	PopA.SNP.lungonly	1
2343	Supercontig_1.8	385000	395000	repeats	0
2344	Supercontig_1.8	390000	400000	Genes	4
2344	Supercontig_1.8	390000	400000	PopA.INDEL.fixed	13
2344	Supercontig_1.8	390000	400000	PopA.INDEL.lungonly	1
2344	Supercontig_1.8	390000	400000	PopA.SNP.fixed	138
2344	Supercontig_1.8	390000	400000	PopA.SNP.lungonly	1
2344	Supercontig_1.8	390000	400000	repeats	0
2345	Supercontig_1.8	395000	405000	Genes	7
2345	Supercontig_1.8	395000	405000	PopA.INDEL.fixed	30
2345	Supercontig_1.8	395000	405000	PopA.INDEL.lungonly	1
2345	Supercontig_1.8	395000	405000	PopA.SNP.fixed	154
2345	Supercontig_1.8	395000	405000	PopA.SNP.lungonly	1
2345	Supercontig_1.8	395000	405000	repeats	0
2346	Supercontig_1.8	400000	410000	Genes	8
2346	Supercontig_1.8	400000	410000	PopA.INDEL.fixed	31
2346	Supercontig_1.8	400000	410000	PopA.INDEL.lungonly	1
2346	Supercontig_1.8	400000	410000	PopA.SNP.fixed	179
2346	Supercontig_1.8	400000	410000	PopA.SNP.lungonly	1
2346	Supercontig_1.8	400000	410000	repeats	0
2347	Supercontig_1.8	405000	415000	Genes	9
2347	Supercontig_1.8	405000	415000	PopA.INDEL.fixed	16
2347	Supercontig_1.8	405000	415000	PopA.INDEL.lungonly	1
2347	Supercontig_1.8	405000	415000	PopA.SNP.fixed	173
2347	Supercontig_1.8	405000	415000	PopA.SNP.lungonly	0
2347	Supercontig_1.8	405000	415000	repeats	0
2348	Supercontig_1.8	410000	420000	Genes	6
2348	Supercontig_1.8	410000	420000	PopA.INDEL.fixed	13
2348	Supercontig_1.8	410000	420000	PopA.INDEL.lungonly	1
2348	Supercontig_1.8	410000	420000	PopA.SNP.fixed	153
2348	Supercontig_1.8	410000	420000	PopA.SNP.lungonly	1
2348	Supercontig_1.8	410000	420000	repeats	0
2349	Supercontig_1.8	415000	425000	Genes	5
2349	Supercontig_1.8	415000	425000	PopA.INDEL.fixed	34
2349	Supercontig_1.8	415000	425000	PopA.INDEL.lungonly	0
2349	Supercontig_1.8	415000	425000	PopA.SNP.fixed	189
2349	Supercontig_1.8	415000	425000	PopA.SNP.lungonly	1
2349	Supercontig_1.8	415000	425000	repeats	0
2350	Supercontig_1.8	420000	430000	Genes	4
2350	Supercontig_1.8	420000	430000	PopA.INDEL.fixed	49
2350	Supercontig_1.8	420000	430000	PopA.INDEL.lungonly	0
2350	Supercontig_1.8	420000	430000	PopA.SNP.fixed	158
2350	Supercontig_1.8	420000	430000	PopA.SNP.lungonly	0
2350	Supercontig_1.8	420000	430000	repeats	0
2351	Supercontig_1.8	425000	435000	Genes	4
2351	Supercontig_1.8	425000	435000	PopA.INDEL.fixed	22
2351	Supercontig_1.8	425000	435000	PopA.INDEL.lungonly	0
2351	Supercontig_1.8	425000	435000	PopA.SNP.fixed	125
2351	Supercontig_1.8	425000	435000	PopA.SNP.lungonly	0
2351	Supercontig_1.8	425000	435000	repeats	0
2352	Supercontig_1.8	430000	440000	Genes	4
2352	Supercontig_1.8	430000	440000	PopA.INDEL.fixed	26
2352	Supercontig_1.8	430000	440000	PopA.INDEL.lungonly	7
2352	Supercontig_1.8	430000	440000	PopA.SNP.fixed	149
2352	Supercontig_1.8	430000	440000	PopA.SNP.lungonly	3
2352	Supercontig_1.8	430000	440000	repeats	0
2353	Supercontig_1.8	435000	445000	Genes	5
2353	Supercontig_1.8	435000	445000	PopA.INDEL.fixed	45
2353	Supercontig_1.8	435000	445000	PopA.INDEL.lungonly	10
2353	Supercontig_1.8	435000	445000	PopA.SNP.fixed	124
2353	Supercontig_1.8	435000	445000	PopA.SNP.lungonly	5
2353	Supercontig_1.8	435000	445000	repeats	0
2354	Supercontig_1.8	440000	450000	Genes	4
2354	Supercontig_1.8	440000	450000	PopA.INDEL.fixed	22
2354	Supercontig_1.8	440000	450000	PopA.INDEL.lungonly	3
2354	Supercontig_1.8	440000	450000	PopA.SNP.fixed	62
2354	Supercontig_1.8	440000	450000	PopA.SNP.lungonly	2
2354	Supercontig_1.8	440000	450000	repeats	0
2355	Supercontig_1.8	445000	455000	Genes	6
2355	Supercontig_1.8	445000	455000	PopA.INDEL.fixed	2
2355	Supercontig_1.8	445000	455000	PopA.INDEL.lungonly	0
2355	Supercontig_1.8	445000	455000	PopA.SNP.fixed	4
2355	Supercontig_1.8	445000	455000	PopA.SNP.lungonly	0
2355	Supercontig_1.8	445000	455000	repeats	0
2356	Supercontig_1.8	450000	460000	Genes	7
2356	Supercontig_1.8	450000	460000	PopA.INDEL.fixed	1
2356	Supercontig_1.8	450000	460000	PopA.INDEL.lungonly	0
2356	Supercontig_1.8	450000	460000	PopA.SNP.fixed	2
2356	Supercontig_1.8	450000	460000	PopA.SNP.lungonly	1
2356	Supercontig_1.8	450000	460000	repeats	0
2357	Supercontig_1.8	455000	465000	Genes	6
2357	Supercontig_1.8	455000	465000	PopA.INDEL.fixed	1
2357	Supercontig_1.8	455000	465000	PopA.INDEL.lungonly	0
2357	Supercontig_1.8	455000	465000	PopA.SNP.fixed	2
2357	Supercontig_1.8	455000	465000	PopA.SNP.lungonly	2
2357	Supercontig_1.8	455000	465000	repeats	0
2358	Supercontig_1.8	460000	470000	Genes	5
2358	Supercontig_1.8	460000	470000	PopA.INDEL.fixed	0
2358	Supercontig_1.8	460000	470000	PopA.INDEL.lungonly	0
2358	Supercontig_1.8	460000	470000	PopA.SNP.fixed	1
2358	Supercontig_1.8	460000	470000	PopA.SNP.lungonly	1
2358	Supercontig_1.8	460000	470000	repeats	0
2359	Supercontig_1.8	465000	475000	Genes	6
2359	Supercontig_1.8	465000	475000	PopA.INDEL.fixed	0
2359	Supercontig_1.8	465000	475000	PopA.INDEL.lungonly	1
2359	Supercontig_1.8	465000	475000	PopA.SNP.fixed	2
2359	Supercontig_1.8	465000	475000	PopA.SNP.lungonly	1
2359	Supercontig_1.8	465000	475000	repeats	0
2360	Supercontig_1.8	470000	480000	Genes	9
2360	Supercontig_1.8	470000	480000	PopA.INDEL.fixed	0
2360	Supercontig_1.8	470000	480000	PopA.INDEL.lungonly	1
2360	Supercontig_1.8	470000	480000	PopA.SNP.fixed	2
2360	Supercontig_1.8	470000	480000	PopA.SNP.lungonly	1
2360	Supercontig_1.8	470000	480000	repeats	0
2361	Supercontig_1.8	475000	485000	Genes	8
2361	Supercontig_1.8	475000	485000	PopA.INDEL.fixed	0
2361	Supercontig_1.8	475000	485000	PopA.INDEL.lungonly	0
2361	Supercontig_1.8	475000	485000	PopA.SNP.fixed	2
2361	Supercontig_1.8	475000	485000	PopA.SNP.lungonly	1
2361	Supercontig_1.8	475000	485000	repeats	0
2362	Supercontig_1.8	480000	490000	Genes	4
2362	Supercontig_1.8	480000	490000	PopA.INDEL.fixed	0
2362	Supercontig_1.8	480000	490000	PopA.INDEL.lungonly	0
2362	Supercontig_1.8	480000	490000	PopA.SNP.fixed	2
2362	Supercontig_1.8	480000	490000	PopA.SNP.lungonly	1
2362	Supercontig_1.8	480000	490000	repeats	0
2363	Supercontig_1.8	485000	495000	Genes	4
2363	Supercontig_1.8	485000	495000	PopA.INDEL.fixed	0
2363	Supercontig_1.8	485000	495000	PopA.INDEL.lungonly	0
2363	Supercontig_1.8	485000	495000	PopA.SNP.fixed	1
2363	Supercontig_1.8	485000	495000	PopA.SNP.lungonly	0
2363	Supercontig_1.8	485000	495000	repeats	0
2364	Supercontig_1.8	490000	500000	Genes	2
2364	Supercontig_1.8	490000	500000	PopA.INDEL.fixed	0
2364	Supercontig_1.8	490000	500000	PopA.INDEL.lungonly	0
2364	Supercontig_1.8	490000	500000	PopA.SNP.fixed	7
2364	Supercontig_1.8	490000	500000	PopA.SNP.lungonly	0
2364	Supercontig_1.8	490000	500000	repeats	0
2365	Supercontig_1.8	495000	505000	Genes	4
2365	Supercontig_1.8	495000	505000	PopA.INDEL.fixed	25
2365	Supercontig_1.8	495000	505000	PopA.INDEL.lungonly	0
2365	Supercontig_1.8	495000	505000	PopA.SNP.fixed	50
2365	Supercontig_1.8	495000	505000	PopA.SNP.lungonly	0
2365	Supercontig_1.8	495000	505000	repeats	0
2366	Supercontig_1.8	500000	510000	Genes	5
2366	Supercontig_1.8	500000	510000	PopA.INDEL.fixed	28
2366	Supercontig_1.8	500000	510000	PopA.INDEL.lungonly	0
2366	Supercontig_1.8	500000	510000	PopA.SNP.fixed	80
2366	Supercontig_1.8	500000	510000	PopA.SNP.lungonly	0
2366	Supercontig_1.8	500000	510000	repeats	0
2367	Supercontig_1.8	505000	515000	Genes	4
2367	Supercontig_1.8	505000	515000	PopA.INDEL.fixed	3
2367	Supercontig_1.8	505000	515000	PopA.INDEL.lungonly	0
2367	Supercontig_1.8	505000	515000	PopA.SNP.fixed	37
2367	Supercontig_1.8	505000	515000	PopA.SNP.lungonly	0
2367	Supercontig_1.8	505000	515000	repeats	0
2368	Supercontig_1.8	510000	520000	Genes	7
2368	Supercontig_1.8	510000	520000	PopA.INDEL.fixed	0
2368	Supercontig_1.8	510000	520000	PopA.INDEL.lungonly	0
2368	Supercontig_1.8	510000	520000	PopA.SNP.fixed	0
2368	Supercontig_1.8	510000	520000	PopA.SNP.lungonly	0
2368	Supercontig_1.8	510000	520000	repeats	1
2369	Supercontig_1.8	515000	525000	Genes	7
2369	Supercontig_1.8	515000	525000	PopA.INDEL.fixed	0
2369	Supercontig_1.8	515000	525000	PopA.INDEL.lungonly	0
2369	Supercontig_1.8	515000	525000	PopA.SNP.fixed	0
2369	Supercontig_1.8	515000	525000	PopA.SNP.lungonly	0
2369	Supercontig_1.8	515000	525000	repeats	1
2370	Supercontig_1.8	520000	530000	Genes	6
2370	Supercontig_1.8	520000	530000	PopA.INDEL.fixed	0
2370	Supercontig_1.8	520000	530000	PopA.INDEL.lungonly	0
2370	Supercontig_1.8	520000	530000	PopA.SNP.fixed	1
2370	Supercontig_1.8	520000	530000	PopA.SNP.lungonly	0
2370	Supercontig_1.8	520000	530000	repeats	0
2371	Supercontig_1.8	525000	535000	Genes	8
2371	Supercontig_1.8	525000	535000	PopA.INDEL.fixed	0
2371	Supercontig_1.8	525000	535000	PopA.INDEL.lungonly	0
2371	Supercontig_1.8	525000	535000	PopA.SNP.fixed	1
2371	Supercontig_1.8	525000	535000	PopA.SNP.lungonly	0
2371	Supercontig_1.8	525000	535000	repeats	0
2372	Supercontig_1.8	530000	540000	Genes	7
2372	Supercontig_1.8	530000	540000	PopA.INDEL.fixed	0
2372	Supercontig_1.8	530000	540000	PopA.INDEL.lungonly	0
2372	Supercontig_1.8	530000	540000	PopA.SNP.fixed	0
2372	Supercontig_1.8	530000	540000	PopA.SNP.lungonly	1
2372	Supercontig_1.8	530000	540000	repeats	0
2373	Supercontig_1.8	535000	545000	Genes	6
2373	Supercontig_1.8	535000	545000	PopA.INDEL.fixed	0
2373	Supercontig_1.8	535000	545000	PopA.INDEL.lungonly	0
2373	Supercontig_1.8	535000	545000	PopA.SNP.fixed	0
2373	Supercontig_1.8	535000	545000	PopA.SNP.lungonly	1
2373	Supercontig_1.8	535000	545000	repeats	0
2374	Supercontig_1.8	540000	550000	Genes	7
2374	Supercontig_1.8	540000	550000	PopA.INDEL.fixed	0
2374	Supercontig_1.8	540000	550000	PopA.INDEL.lungonly	0
2374	Supercontig_1.8	540000	550000	PopA.SNP.fixed	0
2374	Supercontig_1.8	540000	550000	PopA.SNP.lungonly	0
2374	Supercontig_1.8	540000	550000	repeats	0
2375	Supercontig_1.8	545000	555000	Genes	5
2375	Supercontig_1.8	545000	555000	PopA.INDEL.fixed	0
2375	Supercontig_1.8	545000	555000	PopA.INDEL.lungonly	0
2375	Supercontig_1.8	545000	555000	PopA.SNP.fixed	0
2375	Supercontig_1.8	545000	555000	PopA.SNP.lungonly	0
2375	Supercontig_1.8	545000	555000	repeats	0
2376	Supercontig_1.8	550000	560000	Genes	5
2376	Supercontig_1.8	550000	560000	PopA.INDEL.fixed	0
2376	Supercontig_1.8	550000	560000	PopA.INDEL.lungonly	0
2376	Supercontig_1.8	550000	560000	PopA.SNP.fixed	0
2376	Supercontig_1.8	550000	560000	PopA.SNP.lungonly	0
2376	Supercontig_1.8	550000	560000	repeats	0
2377	Supercontig_1.8	555000	565000	Genes	6
2377	Supercontig_1.8	555000	565000	PopA.INDEL.fixed	0
2377	Supercontig_1.8	555000	565000	PopA.INDEL.lungonly	0
2377	Supercontig_1.8	555000	565000	PopA.SNP.fixed	1
2377	Supercontig_1.8	555000	565000	PopA.SNP.lungonly	0
2377	Supercontig_1.8	555000	565000	repeats	0
2378	Supercontig_1.8	560000	570000	Genes	5
2378	Supercontig_1.8	560000	570000	PopA.INDEL.fixed	0
2378	Supercontig_1.8	560000	570000	PopA.INDEL.lungonly	0
2378	Supercontig_1.8	560000	570000	PopA.SNP.fixed	3
2378	Supercontig_1.8	560000	570000	PopA.SNP.lungonly	0
2378	Supercontig_1.8	560000	570000	repeats	1
2379	Supercontig_1.8	565000	575000	Genes	5
2379	Supercontig_1.8	565000	575000	PopA.INDEL.fixed	0
2379	Supercontig_1.8	565000	575000	PopA.INDEL.lungonly	0
2379	Supercontig_1.8	565000	575000	PopA.SNP.fixed	3
2379	Supercontig_1.8	565000	575000	PopA.SNP.lungonly	0
2379	Supercontig_1.8	565000	575000	repeats	1
2380	Supercontig_1.8	570000	580000	Genes	6
2380	Supercontig_1.8	570000	580000	PopA.INDEL.fixed	0
2380	Supercontig_1.8	570000	580000	PopA.INDEL.lungonly	0
2380	Supercontig_1.8	570000	580000	PopA.SNP.fixed	1
2380	Supercontig_1.8	570000	580000	PopA.SNP.lungonly	0
2380	Supercontig_1.8	570000	580000	repeats	0
2381	Supercontig_1.8	575000	585000	Genes	6
2381	Supercontig_1.8	575000	585000	PopA.INDEL.fixed	0
2381	Supercontig_1.8	575000	585000	PopA.INDEL.lungonly	0
2381	Supercontig_1.8	575000	585000	PopA.SNP.fixed	0
2381	Supercontig_1.8	575000	585000	PopA.SNP.lungonly	0
2381	Supercontig_1.8	575000	585000	repeats	0
2382	Supercontig_1.8	580000	590000	Genes	5
2382	Supercontig_1.8	580000	590000	PopA.INDEL.fixed	2
2382	Supercontig_1.8	580000	590000	PopA.INDEL.lungonly	0
2382	Supercontig_1.8	580000	590000	PopA.SNP.fixed	0
2382	Supercontig_1.8	580000	590000	PopA.SNP.lungonly	1
2382	Supercontig_1.8	580000	590000	repeats	0
2383	Supercontig_1.8	585000	595000	Genes	5
2383	Supercontig_1.8	585000	595000	PopA.INDEL.fixed	2
2383	Supercontig_1.8	585000	595000	PopA.INDEL.lungonly	0
2383	Supercontig_1.8	585000	595000	PopA.SNP.fixed	1
2383	Supercontig_1.8	585000	595000	PopA.SNP.lungonly	1
2383	Supercontig_1.8	585000	595000	repeats	0
2384	Supercontig_1.8	590000	600000	Genes	4
2384	Supercontig_1.8	590000	600000	PopA.INDEL.fixed	1
2384	Supercontig_1.8	590000	600000	PopA.INDEL.lungonly	0
2384	Supercontig_1.8	590000	600000	PopA.SNP.fixed	2
2384	Supercontig_1.8	590000	600000	PopA.SNP.lungonly	0
2384	Supercontig_1.8	590000	600000	repeats	0
2385	Supercontig_1.8	595000	605000	Genes	5
2385	Supercontig_1.8	595000	605000	PopA.INDEL.fixed	2
2385	Supercontig_1.8	595000	605000	PopA.INDEL.lungonly	0
2385	Supercontig_1.8	595000	605000	PopA.SNP.fixed	1
2385	Supercontig_1.8	595000	605000	PopA.SNP.lungonly	0
2385	Supercontig_1.8	595000	605000	repeats	0
2386	Supercontig_1.8	600000	610000	Genes	6
2386	Supercontig_1.8	600000	610000	PopA.INDEL.fixed	1
2386	Supercontig_1.8	600000	610000	PopA.INDEL.lungonly	0
2386	Supercontig_1.8	600000	610000	PopA.SNP.fixed	0
2386	Supercontig_1.8	600000	610000	PopA.SNP.lungonly	0
2386	Supercontig_1.8	600000	610000	repeats	3
2387	Supercontig_1.8	605000	615000	Genes	7
2387	Supercontig_1.8	605000	615000	PopA.INDEL.fixed	0
2387	Supercontig_1.8	605000	615000	PopA.INDEL.lungonly	0
2387	Supercontig_1.8	605000	615000	PopA.SNP.fixed	0
2387	Supercontig_1.8	605000	615000	PopA.SNP.lungonly	0
2387	Supercontig_1.8	605000	615000	repeats	3
2388	Supercontig_1.8	610000	620000	Genes	9
2388	Supercontig_1.8	610000	620000	PopA.INDEL.fixed	0
2388	Supercontig_1.8	610000	620000	PopA.INDEL.lungonly	0
2388	Supercontig_1.8	610000	620000	PopA.SNP.fixed	0
2388	Supercontig_1.8	610000	620000	PopA.SNP.lungonly	1
2388	Supercontig_1.8	610000	620000	repeats	0
2389	Supercontig_1.8	615000	625000	Genes	10
2389	Supercontig_1.8	615000	625000	PopA.INDEL.fixed	17
2389	Supercontig_1.8	615000	625000	PopA.INDEL.lungonly	1
2389	Supercontig_1.8	615000	625000	PopA.SNP.fixed	6
2389	Supercontig_1.8	615000	625000	PopA.SNP.lungonly	1
2389	Supercontig_1.8	615000	625000	repeats	0
2390	Supercontig_1.8	620000	630000	Genes	8
2390	Supercontig_1.8	620000	630000	PopA.INDEL.fixed	28
2390	Supercontig_1.8	620000	630000	PopA.INDEL.lungonly	1
2390	Supercontig_1.8	620000	630000	PopA.SNP.fixed	7
2390	Supercontig_1.8	620000	630000	PopA.SNP.lungonly	0
2390	Supercontig_1.8	620000	630000	repeats	0
2391	Supercontig_1.8	625000	635000	Genes	6
2391	Supercontig_1.8	625000	635000	PopA.INDEL.fixed	11
2391	Supercontig_1.8	625000	635000	PopA.INDEL.lungonly	0
2391	Supercontig_1.8	625000	635000	PopA.SNP.fixed	2
2391	Supercontig_1.8	625000	635000	PopA.SNP.lungonly	0
2391	Supercontig_1.8	625000	635000	repeats	0
2392	Supercontig_1.8	630000	640000	Genes	7
2392	Supercontig_1.8	630000	640000	PopA.INDEL.fixed	0
2392	Supercontig_1.8	630000	640000	PopA.INDEL.lungonly	0
2392	Supercontig_1.8	630000	640000	PopA.SNP.fixed	1
2392	Supercontig_1.8	630000	640000	PopA.SNP.lungonly	0
2392	Supercontig_1.8	630000	640000	repeats	0
2393	Supercontig_1.8	635000	645000	Genes	7
2393	Supercontig_1.8	635000	645000	PopA.INDEL.fixed	1
2393	Supercontig_1.8	635000	645000	PopA.INDEL.lungonly	0
2393	Supercontig_1.8	635000	645000	PopA.SNP.fixed	16
2393	Supercontig_1.8	635000	645000	PopA.SNP.lungonly	0
2393	Supercontig_1.8	635000	645000	repeats	0
2394	Supercontig_1.8	640000	650000	Genes	6
2394	Supercontig_1.8	640000	650000	PopA.INDEL.fixed	13
2394	Supercontig_1.8	640000	650000	PopA.INDEL.lungonly	2
2394	Supercontig_1.8	640000	650000	PopA.SNP.fixed	77
2394	Supercontig_1.8	640000	650000	PopA.SNP.lungonly	1
2394	Supercontig_1.8	640000	650000	repeats	0
2395	Supercontig_1.8	645000	655000	Genes	5
2395	Supercontig_1.8	645000	655000	PopA.INDEL.fixed	16
2395	Supercontig_1.8	645000	655000	PopA.INDEL.lungonly	2
2395	Supercontig_1.8	645000	655000	PopA.SNP.fixed	135
2395	Supercontig_1.8	645000	655000	PopA.SNP.lungonly	1
2395	Supercontig_1.8	645000	655000	repeats	0
2396	Supercontig_1.8	650000	660000	Genes	5
2396	Supercontig_1.8	650000	660000	PopA.INDEL.fixed	6
2396	Supercontig_1.8	650000	660000	PopA.INDEL.lungonly	0
2396	Supercontig_1.8	650000	660000	PopA.SNP.fixed	118
2396	Supercontig_1.8	650000	660000	PopA.SNP.lungonly	0
2396	Supercontig_1.8	650000	660000	repeats	0
2397	Supercontig_1.8	655000	665000	Genes	5
2397	Supercontig_1.8	655000	665000	PopA.INDEL.fixed	4
2397	Supercontig_1.8	655000	665000	PopA.INDEL.lungonly	0
2397	Supercontig_1.8	655000	665000	PopA.SNP.fixed	74
2397	Supercontig_1.8	655000	665000	PopA.SNP.lungonly	0
2397	Supercontig_1.8	655000	665000	repeats	1
2398	Supercontig_1.8	660000	670000	Genes	5
2398	Supercontig_1.8	660000	670000	PopA.INDEL.fixed	5
2398	Supercontig_1.8	660000	670000	PopA.INDEL.lungonly	0
2398	Supercontig_1.8	660000	670000	PopA.SNP.fixed	86
2398	Supercontig_1.8	660000	670000	PopA.SNP.lungonly	0
2398	Supercontig_1.8	660000	670000	repeats	2
2399	Supercontig_1.8	665000	675000	Genes	5
2399	Supercontig_1.8	665000	675000	PopA.INDEL.fixed	9
2399	Supercontig_1.8	665000	675000	PopA.INDEL.lungonly	0
2399	Supercontig_1.8	665000	675000	PopA.SNP.fixed	141
2399	Supercontig_1.8	665000	675000	PopA.SNP.lungonly	0
2399	Supercontig_1.8	665000	675000	repeats	1
2400	Supercontig_1.8	670000	680000	Genes	5
2400	Supercontig_1.8	670000	680000	PopA.INDEL.fixed	16
2400	Supercontig_1.8	670000	680000	PopA.INDEL.lungonly	1
2400	Supercontig_1.8	670000	680000	PopA.SNP.fixed	127
2400	Supercontig_1.8	670000	680000	PopA.SNP.lungonly	0
2400	Supercontig_1.8	670000	680000	repeats	0
2401	Supercontig_1.8	675000	685000	Genes	3
2401	Supercontig_1.8	675000	685000	PopA.INDEL.fixed	15
2401	Supercontig_1.8	675000	685000	PopA.INDEL.lungonly	1
2401	Supercontig_1.8	675000	685000	PopA.SNP.fixed	63
2401	Supercontig_1.8	675000	685000	PopA.SNP.lungonly	0
2401	Supercontig_1.8	675000	685000	repeats	0
2402	Supercontig_1.8	680000	690000	Genes	3
